region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,quantity_returned,seed,unit
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-MON-F-105552,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NAT-M-175043,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NAT-M-175043,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NAT-M-175043,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NEL-M-090651,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NEL-M-090651,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NEL-M-090651,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NER-M-145717,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NER-M-145717,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NER-M-145717,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NET-M-171037,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NET-M-171037,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NET-M-171037,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NIC-M-082654,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NIC-M-082654,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NIC-M-082654,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NIC-M-112646,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NIC-M-112646,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-NIC-M-112646,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OBE-M-092650,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OBE-M-092650,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OBE-M-092650,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OSC-M-100042,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OSC-M-100042,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OSC-M-100042,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OWE-M-162122,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OWE-M-162122,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OWE-M-162122,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OWE-M-135633,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OWE-M-135633,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-OWE-M-135633,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PEA-F-163706,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PEA-F-163706,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PEA-F-163706,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PET-M-113438,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PET-M-113438,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PET-M-113438,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PHI-M-141853,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PHI-M-141853,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-PHI-M-141853,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POL-M-132505,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POL-M-132505,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POL-M-132505,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POS-M-181647,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POS-M-181647,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POS-M-181647,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POS-M-103334,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POS-M-103334,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-POS-M-103334,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-RIC-M-123056,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-RIC-M-123056,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-RIC-M-123056,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROB-M-112951,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROB-M-112951,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROB-M-112951,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROS-M-144749,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROS-M-144749,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROS-M-144749,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROV-F-143618,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROV-F-143618,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-ROV-F-143618,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-RUT-F-163404,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-RUT-F-163404,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-RUT-F-163404,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAF-M-144153,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAF-M-144153,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAF-M-144153,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-152822,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-152822,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-152822,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-110054,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-110054,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-110054,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-105937,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-105937,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SAM-M-105937,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SCO-F-154242,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SCO-F-154242,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SCO-F-154242,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SHI-F-165038,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SHI-F-165038,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SHI-F-165038,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-144838,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-144838,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-144838,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-144229,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-144229,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-144229,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-075802,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-075802,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIL-M-075802,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIM-M-182001,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIM-M-182001,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SIM-M-182001,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SLY-F-181632,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SLY-F-181632,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SLY-F-181632,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SOP-F-180313,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SOP-F-180313,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SOP-F-180313,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SPE-F-160636,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SPE-F-160636,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SPE-F-160636,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SPE-M-165113,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SPE-M-165113,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-SPE-M-165113,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TAD-M-152123,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TAD-M-152123,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TAD-M-152123,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TAN-M-143340,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TAN-M-143340,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TAN-M-143340,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TOB-M-111213,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TOB-M-111213,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TOB-M-111213,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TOP-M-100323,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TOP-M-100323,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-TOP-M-100323,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-VAN-F-125109,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-VAN-F-125109,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-VAN-F-125109,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-VIC-M-121522,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-VIC-M-121522,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-VIC-M-121522,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-160026,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-160026,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-160026,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-124913,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-124913,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-124913,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-085455,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-085455,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-WIL-M-085455,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOR-M-133527,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOR-M-133527,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOR-M-133527,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOW-M-183109,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOW-M-183109,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOW-M-183109,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOW-M-112404,4.0,Beans,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOW-M-112404,3.0,Maize,Kgs
South West,Kitagwenda,Kamayenje,Rwakagyera,2024,B,KIT-RWA-YOW-M-112404,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-AGG-M-090824,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-AGG-M-090824,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-AGG-M-090824,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ALE-M-093242,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ALE-M-093242,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ALE-M-093242,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ALL-F-135833,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ALL-F-135833,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ALL-F-135833,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-AMO-M-092035,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-AMO-M-092035,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-AMO-M-092035,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-BEN-M-144508,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-BEN-M-144508,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-BEN-M-144508,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-CHA-M-150304,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-CHA-M-150304,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-CHA-M-150304,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-CHA-M-111336,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-CHA-M-111336,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-CHA-M-111336,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-COL-M-151320,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-COL-M-151320,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-COL-M-151320,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-DAV-M-111125,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-DAV-M-111125,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-DAV-M-111125,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EDI-M-114622,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EDI-M-114622,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EDI-M-114622,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ELI-M-095411,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ELI-M-095411,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-ELI-M-095411,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EVA-M-133150,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EVA-M-133150,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EVA-M-133150,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EVA-F-113116,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EVA-F-113116,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-EVA-F-113116,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FAI-F-121307,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FAI-F-121307,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FAI-F-121307,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FAU-F-104046,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FAU-F-104046,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FAU-F-104046,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FRA-M-121507,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FRA-M-121507,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-FRA-M-121507,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GEO-M-144356,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GEO-M-144356,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GEO-M-144356,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GER-M-102122,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GER-M-102122,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GER-M-102122,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GID-M-120238,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GID-M-120238,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GID-M-120238,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GOR-M-150103,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GOR-M-150103,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-GOR-M-150103,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-HAR-F-135012,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-HAR-F-135012,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-HAR-F-135012,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-HOP-F-112505,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-HOP-F-112505,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-HOP-F-112505,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JAC-F-091135,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JAC-F-091135,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JAC-F-091135,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JEN-F-155332,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JEN-F-155332,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JEN-F-155332,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JEN-F-132422,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JEN-F-132422,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JEN-F-132422,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOH-M-183137,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOH-M-183137,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOH-M-183137,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOH-M-123004,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOH-M-123004,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOH-M-123004,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOY-F-085752,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOY-F-085752,0.25,Irish Potatoes,Bags
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-JOY-F-085752,3.0,Maize,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-LEO-M-142437,4.0,Beans,Kgs
South West,Kitagwenda,Rugarama,Kigoro,2024,B,KIT-KIG-LEO-M-142437,0.25,Irish Potatoes,Bags
