region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,category,type
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-NIC-M-082320-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOV-F-172139-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-NEL-M-172918-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-NAS-M-133706-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-OBE-M-110746-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-MED-M-123644-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-GEO-M-111746-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOV-F-073818-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-IVA-M-153542-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-RAM-M-133937-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JEN-F-125839-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JAC-M-101412-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOH-M-091738-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-BEN-M-083832-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOF-M-080310-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-NTA-M-094001-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOH-M-145941-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-IBR-M-214046-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-NEL-M-103832-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-NAT-M-145549-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-AAR-M-112043-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-DEN-M-130336-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOH-M-073903-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAM-F-161324-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-MAG-F-121545-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JOH-M-110758-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-SSE-M-091415-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-MBU-M-182541-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-BOS-M-121727-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-BUK-M-113645-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-NAK-F-110205-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-DER-M-140516-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-KAL-M-112501-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-SSE-M-171903-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-KIW-M-180102-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-MUW-M-134816-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-MUB-M-145038-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-KAS-F-133204-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-KAT-M-103718-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-LUW-F-122643-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-MUK-M-110547-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-MUJ-M-145607-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-SER-M-160723-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-BAF-M-162013-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-ROS-F-093834-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-ZUR-F-105059-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-LAB-M-151702-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-HAB-M-081943-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-JAM-M-140227-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Kyamakanaga_A,2025,A,RAK-KYA-STI-M-074555-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Nabyala,2025,A,RAK-NAB-SEM-M-185740-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAN-F-120428-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-LUK-M-124603-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-GAL-M-134319-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-113109-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-LUK-M-084825-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-080400-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAK-F-184553-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAN-F-190330-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-YIG-M-150202-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-KAK-M-112430-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-KIG-M-111835-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-MUT-M-165930-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-092853-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAN-F-112355-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAK-F-093820-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUW-M-100513-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUS-M-141328-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAN-F-140710-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-LUT-M-103318-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MAY-M-090019-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIM-M-084459-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUS-M-140039-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIM-M-163938-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIG-M-132004-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIG-M-093956-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIG-M-123113-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIV-M-151340-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-103758-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KAY-M-142140-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAM-F-155348-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-075459-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-WAS-M-091259-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-KAS-M-120257-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-MUL-M-091729-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-KAK-M-161219-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-193343-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAK-F-190538-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAN-F-160143-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-MUL-M-154149-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAS-F-185558-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-LUB-M-172629-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAK-F-171849-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-WAS-M-175841-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-MUG-M-065553-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-LUB-M-174307-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAM-F-144855-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAL-F-184518-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAB-F-135545-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-KIM-M-075056-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-KAN-M-125837-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-MUS-M-185743-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-131549-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-104038-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-MUT-F-151208-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-101048-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-SSE-M-170033-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Mikunyu,2025,A,RAK-MIK-NAL-F-133912-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KAB-M-170946-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KAG-M-104752-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-143000-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAN-F-105141-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NDA-M-171917-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-BUG-M-104824-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-100449-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KAG-M-090906-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAS-M-102542-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NSU-M-095327-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAM-F-111252-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAK-F-154306-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-082217-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAY-F-105912-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NSU-M-110523-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAB-F-092109-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUT-M-090206-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUG-M-084719-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-121741-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-HUS-M-112909-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-130923-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIZ-M-115905-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-BUS-M-101524-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-173612-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-GOD-M-080808-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-131201-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-124828-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-JUN-M-110748-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAM-F-115614-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUK-M-121846-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSO-M-132826-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-130204-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-100030-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NYA-M-144006-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NSU-M-121912-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-120510-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAL-F-144943-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NTA-M-132718-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KAF-M-082738-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-LUB-M-165536-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KAG-M-125648-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-093147-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-BIT-M-135520-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-LUW-M-150817-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAK-F-154603-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAK-F-171909-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-MUG-M-152503-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAK-F-104535-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NSU-M-120242-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAL-F-155055-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-NAL-F-153413-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KYO-M-133429-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-091119-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-SSE-M-085242-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kammengo,2025,A,RAK-KAM-KIZ-M-160439-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Nnongo_A,2025,A,RAK-NNO-CHA-M-104507-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Nnongo_A,2025,A,RAK-NNO-NAK-F-091204-18,WASH,WASH - Training 1
Central,Rakai,Kyamakanaga,Nnongo_A,2025,A,RAK-NNO-GET-F-104654-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NKA-M-160910-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-160414-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-100559-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-161911-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAG-M-131838-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-102328-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-074238-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAW-M-182815-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-164847-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAY-M-165833-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAW-M-211143-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-111230-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAM-F-100302-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAM-F-124313-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAM-F-105427-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAK-F-095952-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAN-F-121736-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAM-F-101830-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-105803-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAY-M-175919-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-JJU-M-084755-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAW-M-115422-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-090508-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-210610-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAV-M-192918-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MAS-M-114642-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAS-F-155247-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-091400-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-BUK-M-100428-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAL-M-104858-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MUG-M-083404-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAB-F-122151-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KYO-F-120314-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KIN-M-112002-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KIR-M-162355-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KIS-M-081718-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-BAB-F-090404-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAK-F-075313-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAK-F-113146-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAG-M-115809-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-ATW-M-075239-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-TEB-M-101134-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MWA-M-160049-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-WAY-M-130229-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KIM-M-183402-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MUG-M-110513-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-LUB-M-164322-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MAT-M-101540-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-LUB-M-111226-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-DDI-M-114846-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MUT-M-163617-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAT-M-071439-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAW-M-093812-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-073451-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-TIB-M-124041-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NKA-M-085540-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAS-F-085914-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-183620-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAK-F-095016-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MUT-M-105642-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAK-F-130039-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-SSE-M-123617-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KAB-M-125254-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-KIN-M-181514-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MUN-M-124326-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MUN-M-122458-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-JJU-M-085308-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NAK-F-100100-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-NSA-M-104038-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-LUB-M-175522-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-MWE-F-082450-18,WASH,WASH - Training 1
Central,Rakai,Kasensero,Kitonezi,2025,A,RAK-KIT-ASI-M-081839-18,WASH,WASH - Training 1
